WELL ID,RESULTS,CHEMICAL,DATE,UNITS,QUALIFER,RL,APPROXIMATE LATITUDE,APPROXIMATE LONGITUDE,WELL TYPE,WELL DEPTH (FT),TOP OF SCREEN (FT),SCREEN LENGTH (FT),SOURCE,SOURCE NAME,OTHER NAMES,YEAR
3010037-020,NA,PFNDCA,2019-04-04,,,UNK,33.873410500001,-117.839104000001,MUNICIPAL,NA,480,186,DHS,3010037-020,WELL 19,2019
3010037-020,NA,PFTRIDA,2019-04-04,,,UNK,33.873410500001,-117.839104000001,MUNICIPAL,NA,480,186,DHS,3010037-020,WELL 19,2019
3010037-020,NA,PFHA,2019-05-08,,,UNK,33.873410500001,-117.839104000001,MUNICIPAL,NA,480,186,DHS,3010037-020,WELL 19,2019
3010037-020,NA,PFHXSA,2019-05-08,,,UNK,33.873410500001,-117.839104000001,MUNICIPAL,NA,480,186,DHS,3010037-020,WELL 19,2019
3010037-008,NA,PFOS,2017-10-04,,,UNK,33.873410500001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010037-008,WELL 12,2017
3010037-008,NA,PFOS,2018-02-05,,,UNK,33.873410500001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010037-008,WELL 12,2018
3010037-008,0.0279,PFOA,2018-04-25,UG/L,,UNK,33.873410500001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010037-008,WELL 12,2018
3010037-008,NA,PFOS,2018-07-11,,,UNK,33.873410500001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010037-008,WELL 12,2018
3010037-008,NA,PFHPA,2019-04-04,,,UNK,33.873410500001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010037-008,WELL 12,2019
3010036-004,NA,PFBSA,2019-05-01,,<,UNK,33.409837700001,-117.601408000001,MUNICIPAL,NA,NA,NA,DHS,3010036-004,WELL 06,2019
3010036-004,NA,PFHPA,2019-05-01,,<,UNK,33.409837700001,-117.601408000001,MUNICIPAL,NA,NA,NA,DHS,3010036-004,WELL 06,2019
3010038-039,NA,PFTRIDA,2019-04-23,,,UNK,33.786490600001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010038-039,WELL 38,2019
3010001-049,0.0048,PFOA,2019-04-09,UG/L,,UNK,33.844437200001,-117.957952000001,MUNICIPAL,NA,NA,NA,DHS,3010001-049,WELL 047 073,2019
3010001-049,NA,PFTRIDA,2019-04-09,,,UNK,33.844437200001,-117.957952000001,MUNICIPAL,NA,NA,NA,DHS,3010001-049,WELL 047 073,2019
3010001-051,NA,PFTRIDA,2019-04-10,,,UNK,33.815463900001,-117.878720000001,MUNICIPAL,NA,NA,NA,DHS,3010001-051,WELL 046 072,2019
3010018-031,NA,PFBSA,2019-05-15,,<,UNK,33.9313571000009,-117.957952000001,MUNICIPAL,NA,NA,NA,DHS,3010018-031,PORTOLA PARK WELL,2019
3010018-031,NA,PFDOA,2019-05-15,,<,UNK,33.9313571000009,-117.957952000001,MUNICIPAL,NA,NA,NA,DHS,3010018-031,PORTOLA PARK WELL,2019
3010018-031,NA,PFTEDA,2019-05-15,,<,UNK,33.9313571000009,-117.957952000001,MUNICIPAL,NA,NA,NA,DHS,3010018-031,PORTOLA PARK WELL,2019
3010010-011,0.0092,PFOA,2019-04-04,UG/L,,UNK,33.844437200001,-117.918336000001,MUNICIPAL,NA,NA,NA,DHS,3010010-011,WELL 05,2019
3010010-011,NA,PFOS,2019-04-04,,,UNK,33.844437200001,-117.918336000001,MUNICIPAL,NA,NA,NA,DHS,3010010-011,WELL 05,2019
3010010-011,NA,PFTRIDA,2019-04-04,,,UNK,33.844437200001,-117.918336000001,MUNICIPAL,NA,NA,NA,DHS,3010010-011,WELL 05,2019
3010010-011,NA,PFNDCA,2019-05-08,,,UNK,33.844437200001,-117.918336000001,MUNICIPAL,NA,NA,NA,DHS,3010010-011,WELL 05,2019
3010062-061,NA,PFUNDCA,2019-04-24,,,UNK,33.786490600001,-117.918336000001,MUNICIPAL,NA,NA,NA,DHS,3010062-061,WELL 30,2019
3010001-058,NA,PFDOA,2019-04-09,,,UNK,33.815463900001,-117.997568000001,MUNICIPAL,NA,NA,NA,DHS,3010001-058,WELL 051 059,2019
3010001-058,NA,PFTEDA,2019-04-09,,,UNK,33.815463900001,-117.997568000001,MUNICIPAL,NA,NA,NA,DHS,3010001-058,WELL 051 059,2019
3010001-058,NA,PFTRIDA,2019-04-09,,,UNK,33.815463900001,-117.997568000001,MUNICIPAL,NA,NA,NA,DHS,3010001-058,WELL 051 059,2019
3010010-018,NA,PFHA,2019-04-04,,,UNK,33.844437200001,-117.918336000001,MUNICIPAL,NA,NA,NA,DHS,3010010-018,WELL 03A,2019
3010010-018,NA,PFUNDCA,2019-04-04,,,UNK,33.844437200001,-117.918336000001,MUNICIPAL,NA,NA,NA,DHS,3010010-018,WELL 03A,2019
3010010-018,NA,PFNDCA,2019-05-08,,,UNK,33.844437200001,-117.918336000001,MUNICIPAL,NA,NA,NA,DHS,3010010-018,WELL 03A,2019
3010010-018,0.017,PFOA,2019-05-08,UG/L,,UNK,33.844437200001,-117.918336000001,MUNICIPAL,NA,NA,NA,DHS,3010010-018,WELL 03A,2019
3010062-012,NA,PFBSA,2019-04-24,,,UNK,33.786490600001,-117.918336000001,MUNICIPAL,NA,NA,NA,DHS,3010062-012,WELL 021,2019
3010010-014,NA,PFNA,2019-04-04,,,UNK,33.844437200001,-117.918336000001,MUNICIPAL,NA,NA,NA,DHS,3010010-014,WELL 08,2019
3010018-028,NA,PFTRIDA,2019-05-15,,<,UNK,33.9313571000009,-117.957952000001,MUNICIPAL,NA,NA,NA,DHS,3010018-028,LA BONITA PARK WELL,2019
3010001-110,NA,PFNA,2019-04-10,,,UNK,33.815463900001,-117.918336000001,MUNICIPAL,NA,NA,NA,DHS,3010001-110,WELL 59,2019
3010001-110,NA,PFNDCA,2019-04-10,,,UNK,33.815463900001,-117.918336000001,MUNICIPAL,NA,NA,NA,DHS,3010001-110,WELL 59,2019
3010001-110,0.013,PFOA,2019-04-10,UG/L,,UNK,33.815463900001,-117.918336000001,MUNICIPAL,NA,NA,NA,DHS,3010001-110,WELL 59,2019
3010001-063,NA,PFHA,2019-04-09,,,UNK,33.815463900001,-117.957952000001,MUNICIPAL,NA,NA,NA,DHS,3010001-063,WELL 053 082,2019
3000618-001,NA,PFDOA,2019-04-23,,,UNK,33.699570700001,-117.997568000001,MUNICIPAL,NA,0,15,DHS,3000618-001,WELL 01,2019
L10004560081-LEACHATE,NA,PFHA,2017-08-23,,=,50,33.933322,-117.838229,MONITORING,NA,NA,NA,EDF,LEACHATE,LEACHATE,2017
L10003191714-LEACHATE,NA,PFHA,2017-08-29,,=,50,33.712066,-117.7084936,MONITORING,NA,NA,NA,EDF,LEACHATE,LEACHATE,2017
L10003191714-LEACHATE,NA,PFTEDA,2017-08-29,,ND,50,33.712066,-117.7084936,MONITORING,NA,NA,NA,EDF,LEACHATE,LEACHATE,2017
L10003191714-BC-16,NA,PFDOA,2017-08-29,,ND,1,33.70888171,-117.7098716,MONITORING,NA,51.9,33.7,EDF,BC-16,BC-16,2017
L10004560081-MW-2D,NA,PFDOA,2017-08-23,,ND,1,33.9303251,-117.8412727,MONITORING,NA,90,40,EDF,MW-2D,MW-2D,2017
L10003191714-CONDENSATE,NA,PFNA,2017-08-29,,=,50,33.7136358,-117.7093278,MONITORING,NA,NA,NA,EDF,CONDENSATE,CONDENSATE,2017
L10003191714-CONDENSATE,NA,PFNDCA,2017-08-29,,=,50,33.7136358,-117.7093278,MONITORING,NA,NA,NA,EDF,CONDENSATE,CONDENSATE,2017
3010027-023,NA,PFBSA,2019-04-23,,,UNK,33.786490600001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010027-023,WELL 25,2019
3010027-023,NA,PFHXSA,2019-04-23,,,UNK,33.786490600001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010027-023,WELL 25,2019
3010027-023,NA,PFNDCA,2019-04-23,,,UNK,33.786490600001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010027-023,WELL 25,2019
3010027-023,NA,PFTRIDA,2019-04-23,,,UNK,33.786490600001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010027-023,WELL 25,2019
3010092-077,NA,PFDOA,2019-04-23,,,UNK,33.786490600001,-117.799488000001,MUNICIPAL,NA,NA,NA,DHS,3010092-077,WELL OPA-1,2019
3010092-077,NA,PFNA,2019-04-23,,,UNK,33.786490600001,-117.799488000001,MUNICIPAL,NA,NA,NA,DHS,3010092-077,WELL OPA-1,2019
3010082-005,NA,PFBSA,2019-04-23,,,UNK,33.815463900001,-117.799488000001,MUNICIPAL,NA,NA,NA,DHS,3010082-005,WELL 03 009,2019
3010068-001,NA,PFNDCA,2019-04-23,,,UNK,33.786490600001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010068-001,EAST WELL,2019
3010082-007,NA,PFDOA,2019-04-23,,,UNK,33.815463900001,-117.799488000001,MUNICIPAL,NA,NA,NA,DHS,3010082-007,WELL 05 011,2019
3010082-007,NA,PFHXSA,2019-04-23,,,UNK,33.815463900001,-117.799488000001,MUNICIPAL,NA,NA,NA,DHS,3010082-007,WELL 05 011,2019
3010001-096,NA,PFBSA,2019-04-10,,,UNK,33.873410500001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010001-096,WELL 58,2019
3010027-008,NA,PFHXSA,2019-04-23,,,UNK,33.815463900001,-117.878720000001,MUNICIPAL,NA,NA,NA,DHS,3010027-008,WELL 08,2019
3010027-008,NA,PFNA,2019-04-23,,,UNK,33.815463900001,-117.878720000001,MUNICIPAL,NA,NA,NA,DHS,3010027-008,WELL 08,2019
3010068-002,NA,PFHPA,2019-04-23,,,UNK,33.786490600001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010068-002,WEST WELL,2019
3010068-002,NA,PFNA,2019-04-23,,,UNK,33.786490600001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010068-002,WEST WELL,2019
3010068-002,NA,PFTRIDA,2019-04-23,,,UNK,33.786490600001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010068-002,WEST WELL,2019
3010001-035,NA,PFHA,2019-04-10,,,UNK,33.873410500001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010001-035,WELL 042 085,2019
3010001-035,NA,PFHPA,2019-04-10,,,UNK,33.873410500001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010001-035,WELL 042 085,2019
3010037-001,0.0229,PFOA,2018-04-25,UG/L,,UNK,33.873410500001,-117.799488000001,MUNICIPAL,NA,NA,NA,DHS,3010037-001,WELL 15 (ETCHANDY WELL),2018
3010037-001,NA,PFBSA,2019-04-04,,,UNK,33.873410500001,-117.799488000001,MUNICIPAL,NA,NA,NA,DHS,3010037-001,WELL 15 (ETCHANDY WELL),2019
3010037-001,0.0185,PFOA,2019-04-04,UG/L,,UNK,33.873410500001,-117.799488000001,MUNICIPAL,NA,NA,NA,DHS,3010037-001,WELL 15 (ETCHANDY WELL),2019
3010037-003,0.0228,PFOA,2018-07-11,UG/L,,UNK,33.873410500001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010037-003,WELL 05,2018
3010037-003,NA,PFHXSA,2019-04-04,,,UNK,33.873410500001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010037-003,WELL 05,2019
3010037-003,NA,PFNDCA,2019-04-04,,,UNK,33.873410500001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010037-003,WELL 05,2019
3010001-037,NA,PFDOA,2019-04-10,,,UNK,33.873410500001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010001-037,WELL 044 085,2019
3010001-037,NA,PFTEDA,2019-04-10,,,UNK,33.873410500001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010001-037,WELL 044 085,2019
3010001-037,NA,PFUNDCA,2019-04-10,,,UNK,33.873410500001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010001-037,WELL 044 085,2019
3010037-007,NA,PFHPA,2019-04-04,,,UNK,33.844437200001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010037-007,WELL 11,2019
3010037-007,NA,PFNA,2019-04-04,,,UNK,33.844437200001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010037-007,WELL 11,2019
3010037-007,NA,PFNDCA,2019-04-04,,,UNK,33.844437200001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010037-007,WELL 11,2019
3010037-007,NA,PFTRIDA,2019-04-04,,,UNK,33.844437200001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010037-007,WELL 11,2019
3010037-006,0.026,PFOA,2017-10-04,UG/L,,UNK,33.873410500001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010037-006,WELL 10,2017
3010037-006,NA,PFBSA,2019-04-04,,,UNK,33.873410500001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010037-006,WELL 10,2019
3010037-006,NA,PFDOA,2019-05-08,,,UNK,33.873410500001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010037-006,WELL 10,2019
3010037-006,NA,PFTEDA,2019-05-08,,,UNK,33.873410500001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010037-006,WELL 10,2019
3010037-006,NA,PFTRIDA,2019-05-08,,,UNK,33.873410500001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010037-006,WELL 10,2019
3010037-006,NA,PFUNDCA,2019-05-08,,,UNK,33.873410500001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010037-006,WELL 10,2019
3010037-023,NA,PFOS,2018-07-11,,,UNK,33.844437200001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010037-023,WELL 20,2018
3010037-023,NA,PFOS,2019-04-04,,,UNK,33.844437200001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010037-023,WELL 20,2019
3010037-023,NA,PFUNDCA,2019-04-04,,,UNK,33.844437200001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010037-023,WELL 20,2019
3010037-023,NA,PFHPA,2019-05-08,,,UNK,33.844437200001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010037-023,WELL 20,2019
3010027-017,NA,PFDOA,2019-04-23,,,UNK,33.815463900001,-117.878720000001,MUNICIPAL,NA,NA,NA,DHS,3010027-017,WELL 19,2019
3010027-017,NA,PFNDCA,2019-04-23,,,UNK,33.815463900001,-117.878720000001,MUNICIPAL,NA,NA,NA,DHS,3010027-017,WELL 19,2019
3010027-017,0.0181,PFOA,2019-04-23,UG/L,,UNK,33.815463900001,-117.878720000001,MUNICIPAL,NA,NA,NA,DHS,3010027-017,WELL 19,2019
3010037-002,NA,PFOS,2017-10-04,,,UNK,33.873410500001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010037-002,WELL 01,2017
3010037-002,NA,PFDOA,2019-04-04,,,UNK,33.873410500001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010037-002,WELL 01,2019
3010037-002,NA,PFOS,2019-04-04,,,UNK,33.873410500001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010037-002,WELL 01,2019
3010037-002,NA,PFTEDA,2019-04-04,,,UNK,33.873410500001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010037-002,WELL 01,2019
3010001-062,NA,PFBSA,2019-04-10,,,UNK,33.844437200001,-117.878720000001,MUNICIPAL,NA,NA,NA,DHS,3010001-062,WELL 045 083,2019
3010001-062,NA,PFHXSA,2019-04-10,,,UNK,33.844437200001,-117.878720000001,MUNICIPAL,NA,NA,NA,DHS,3010001-062,WELL 045 083,2019
3010001-062,NA,PFOS,2019-04-10,,,UNK,33.844437200001,-117.878720000001,MUNICIPAL,NA,NA,NA,DHS,3010001-062,WELL 045 083,2019
3010001-062,NA,PFUNDCA,2019-04-10,,,UNK,33.844437200001,-117.878720000001,MUNICIPAL,NA,NA,NA,DHS,3010001-062,WELL 045 083,2019
3010001-088,NA,PFDOA,2019-04-10,,,UNK,33.873410500001,-117.839104000001,MUNICIPAL,NA,570,365,DHS,3010001-088,WELL 52,2019
3010037-011,NA,PFBSA,2019-04-04,,,UNK,33.873410500001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010037-011,WELL 18,2019
3010037-011,NA,PFTEDA,2019-04-04,,,UNK,33.873410500001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010037-011,WELL 18,2019
3010037-011,0.0181,PFOA,2019-05-08,UG/L,,UNK,33.873410500001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010037-011,WELL 18,2019
3010018-004,NA,PFHXSA,2019-05-15,,<,UNK,33.9313571000009,-117.957952000001,MUNICIPAL,NA,0,400,DHS,3010018-004,IDAHO STREET WELL,2019
3010018-004,NA,PFTRIDA,2019-05-15,,<,UNK,33.9313571000009,-117.957952000001,MUNICIPAL,NA,0,400,DHS,3010018-004,IDAHO STREET WELL,2019
3010037-024,NA,PFNA,2019-04-04,,,UNK,33.844437200001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010037-024,WELL 21,2019
3010037-024,0.021,PFOA,2019-05-08,UG/L,,UNK,33.844437200001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010037-024,WELL 21,2019
3010037-024,NA,PFTRIDA,2019-05-08,,,UNK,33.844437200001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010037-024,WELL 21,2019
3010037-004,NA,PFOS,2019-05-23,,,UNK,33.873410500001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010037-004,WELL 07,2019
3010037-008,NA,PFBSA,2019-04-04,,,UNK,33.873410500001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010037-008,WELL 12,2019
3010001-049,NA,PFBSA,2019-04-09,,,UNK,33.844437200001,-117.957952000001,MUNICIPAL,NA,NA,NA,DHS,3010001-049,WELL 047 073,2019
3010001-049,NA,PFHXSA,2019-04-09,,,UNK,33.844437200001,-117.957952000001,MUNICIPAL,NA,NA,NA,DHS,3010001-049,WELL 047 073,2019
3010001-049,NA,PFUNDCA,2019-04-09,,,UNK,33.844437200001,-117.957952000001,MUNICIPAL,NA,NA,NA,DHS,3010001-049,WELL 047 073,2019
3010001-090,NA,PFOS,2019-04-09,,,UNK,33.815463900001,-117.918336000001,MUNICIPAL,NA,0,405,DHS,3010001-090,WELL 056,2019
3000734-004,NA,PFBSA,2019-04-23,,,UNK,33.844437200001,-117.997568000001,MUNICIPAL,NA,0,200,DHS,3000734-004,BACKSTAGE WELL,2019
3000734-004,NA,PFHPA,2019-04-23,,,UNK,33.844437200001,-117.997568000001,MUNICIPAL,NA,0,200,DHS,3000734-004,BACKSTAGE WELL,2019
3010062-009,NA,PFBSA,2019-04-24,,,UNK,33.786490600001,-117.957952000001,MUNICIPAL,NA,NA,NA,DHS,3010062-009,WELL 019,2019
3010062-009,NA,PFHXSA,2019-04-24,,,UNK,33.786490600001,-117.957952000001,MUNICIPAL,NA,NA,NA,DHS,3010062-009,WELL 019,2019
3010001-051,NA,PFHXSA,2019-04-10,,,UNK,33.815463900001,-117.878720000001,MUNICIPAL,NA,NA,NA,DHS,3010001-051,WELL 046 072,2019
3010001-051,NA,PFOS,2019-04-10,,,UNK,33.815463900001,-117.878720000001,MUNICIPAL,NA,NA,NA,DHS,3010001-051,WELL 046 072,2019
3010001-053,NA,PFBSA,2019-04-10,,,UNK,33.815463900001,-117.918336000001,MUNICIPAL,NA,NA,NA,DHS,3010001-053,WELL 055 057,2019
3010001-053,NA,PFNDCA,2019-04-10,,,UNK,33.815463900001,-117.918336000001,MUNICIPAL,NA,NA,NA,DHS,3010001-053,WELL 055 057,2019
3010001-053,NA,PFOS,2019-04-10,,,UNK,33.815463900001,-117.918336000001,MUNICIPAL,NA,NA,NA,DHS,3010001-053,WELL 055 057,2019
3010062-014,NA,PFHPA,2019-04-24,,,UNK,33.786490600001,-117.918336000001,MUNICIPAL,NA,NA,NA,DHS,3010062-014,WELL 023,2019
3010018-031,NA,PFOS,2019-05-15,,<,UNK,33.9313571000009,-117.957952000001,MUNICIPAL,NA,NA,NA,DHS,3010018-031,PORTOLA PARK WELL,2019
3010062-020,NA,PFHPA,2019-04-24,,,UNK,33.786490600001,-117.918336000001,MUNICIPAL,NA,NA,NA,DHS,3010062-020,WELL 028,2019
3010062-020,NA,PFHXSA,2019-04-24,,,UNK,33.786490600001,-117.918336000001,MUNICIPAL,NA,NA,NA,DHS,3010062-020,WELL 028,2019
3010062-020,NA,PFUNDCA,2019-04-24,,,UNK,33.786490600001,-117.918336000001,MUNICIPAL,NA,NA,NA,DHS,3010062-020,WELL 028,2019
3010062-039,NA,PFBSA,2019-04-24,,,UNK,33.786490600001,-117.918336000001,MUNICIPAL,NA,NA,NA,DHS,3010062-039,WELL 029,2019
3010062-039,NA,PFHPA,2019-04-24,,,UNK,33.786490600001,-117.918336000001,MUNICIPAL,NA,NA,NA,DHS,3010062-039,WELL 029,2019
3010062-039,NA,PFNDCA,2019-04-24,,,UNK,33.786490600001,-117.918336000001,MUNICIPAL,NA,NA,NA,DHS,3010062-039,WELL 029,2019
3010062-039,0.0118,PFOA,2019-04-24,UG/L,,UNK,33.786490600001,-117.918336000001,MUNICIPAL,NA,NA,NA,DHS,3010062-039,WELL 029,2019
3010062-039,NA,PFOS,2019-04-24,,,UNK,33.786490600001,-117.918336000001,MUNICIPAL,NA,NA,NA,DHS,3010062-039,WELL 029,2019
3010010-011,NA,PFHA,2019-04-04,,,UNK,33.844437200001,-117.918336000001,MUNICIPAL,NA,NA,NA,DHS,3010010-011,WELL 05,2019
3010010-011,NA,PFTEDA,2019-04-04,,,UNK,33.844437200001,-117.918336000001,MUNICIPAL,NA,NA,NA,DHS,3010010-011,WELL 05,2019
3010010-011,NA,PFDOA,2019-05-08,,,UNK,33.844437200001,-117.918336000001,MUNICIPAL,NA,NA,NA,DHS,3010010-011,WELL 05,2019
3010010-011,NA,PFNA,2019-05-08,,,UNK,33.844437200001,-117.918336000001,MUNICIPAL,NA,NA,NA,DHS,3010010-011,WELL 05,2019
3010010-011,0.0076,PFOA,2019-05-08,UG/L,,UNK,33.844437200001,-117.918336000001,MUNICIPAL,NA,NA,NA,DHS,3010010-011,WELL 05,2019
3010010-011,NA,PFUNDCA,2019-05-08,,,UNK,33.844437200001,-117.918336000001,MUNICIPAL,NA,NA,NA,DHS,3010010-011,WELL 05,2019
3010010-012,NA,PFBSA,2019-04-04,,,UNK,33.844437200001,-117.918336000001,MUNICIPAL,NA,NA,NA,DHS,3010010-012,WELL 06,2019
3010010-012,NA,PFDOA,2019-04-04,,,UNK,33.844437200001,-117.918336000001,MUNICIPAL,NA,NA,NA,DHS,3010010-012,WELL 06,2019
3010010-012,NA,PFBSA,2019-05-08,,,UNK,33.844437200001,-117.918336000001,MUNICIPAL,NA,NA,NA,DHS,3010010-012,WELL 06,2019
3010010-012,NA,PFNA,2019-05-08,,,UNK,33.844437200001,-117.918336000001,MUNICIPAL,NA,NA,NA,DHS,3010010-012,WELL 06,2019
3010001-033,NA,PFOS,2019-04-09,,,UNK,33.815463900001,-117.957952000001,MUNICIPAL,NA,NA,NA,DHS,3010001-033,WELL 040 075,2019
3010062-061,NA,PFHA,2019-04-24,,,UNK,33.786490600001,-117.918336000001,MUNICIPAL,NA,NA,NA,DHS,3010062-061,WELL 30,2019
3010062-061,NA,PFTEDA,2019-04-24,,,UNK,33.786490600001,-117.918336000001,MUNICIPAL,NA,NA,NA,DHS,3010062-061,WELL 30,2019
3010001-087,NA,PFNDCA,2019-04-09,,,UNK,33.844437200001,-117.918336000001,MUNICIPAL,NA,0,446,DHS,3010001-087,WELL 54,2019
3010001-087,NA,PFTRIDA,2019-04-09,,,UNK,33.844437200001,-117.918336000001,MUNICIPAL,NA,0,446,DHS,3010001-087,WELL 54,2019
3010001-086,NA,PFTRIDA,2019-04-09,,,UNK,33.844437200001,-117.957952000001,MUNICIPAL,NA,NA,NA,DHS,3010001-086,WELL 48,2019
3010010-018,NA,PFDOA,2019-04-04,,,UNK,33.844437200001,-117.918336000001,MUNICIPAL,NA,NA,NA,DHS,3010010-018,WELL 03A,2019
3010010-018,NA,PFTEDA,2019-04-04,,,UNK,33.844437200001,-117.918336000001,MUNICIPAL,NA,NA,NA,DHS,3010010-018,WELL 03A,2019
3010010-018,NA,PFTEDA,2019-05-08,,,UNK,33.844437200001,-117.918336000001,MUNICIPAL,NA,NA,NA,DHS,3010010-018,WELL 03A,2019
3010062-012,NA,PFDOA,2019-04-24,,,UNK,33.786490600001,-117.918336000001,MUNICIPAL,NA,NA,NA,DHS,3010062-012,WELL 021,2019
3010062-012,NA,PFHXSA,2019-04-24,,,UNK,33.786490600001,-117.918336000001,MUNICIPAL,NA,NA,NA,DHS,3010062-012,WELL 021,2019
3010062-012,NA,PFOS,2019-04-24,,,UNK,33.786490600001,-117.918336000001,MUNICIPAL,NA,NA,NA,DHS,3010062-012,WELL 021,2019
3010010-014,NA,PFBSA,2019-04-04,,,UNK,33.844437200001,-117.918336000001,MUNICIPAL,NA,NA,NA,DHS,3010010-014,WELL 08,2019
3010010-014,NA,PFTEDA,2019-04-04,,,UNK,33.844437200001,-117.918336000001,MUNICIPAL,NA,NA,NA,DHS,3010010-014,WELL 08,2019
3010010-014,NA,PFOS,2019-05-08,,,UNK,33.844437200001,-117.918336000001,MUNICIPAL,NA,NA,NA,DHS,3010010-014,WELL 08,2019
3010010-014,NA,PFUNDCA,2019-05-08,,,UNK,33.844437200001,-117.918336000001,MUNICIPAL,NA,NA,NA,DHS,3010010-014,WELL 08,2019
3010001-032,NA,PFBSA,2019-04-09,,,UNK,33.815463900001,-117.997568000001,MUNICIPAL,NA,NA,NA,DHS,3010001-032,WELL 039 076 - STANDBY SINCE 12-12-07,2019
3010001-032,0.0057,PFOA,2019-04-09,UG/L,,UNK,33.815463900001,-117.997568000001,MUNICIPAL,NA,NA,NA,DHS,3010001-032,WELL 039 076 - STANDBY SINCE 12-12-07,2019
3010018-028,NA,PFDOA,2019-05-15,,<,UNK,33.9313571000009,-117.957952000001,MUNICIPAL,NA,NA,NA,DHS,3010018-028,LA BONITA PARK WELL,2019
3010018-028,NA,PFNDCA,2019-05-15,,<,UNK,33.9313571000009,-117.957952000001,MUNICIPAL,NA,NA,NA,DHS,3010018-028,LA BONITA PARK WELL,2019
3010018-028,NA,PFOS,2019-05-15,,<,UNK,33.9313571000009,-117.957952000001,MUNICIPAL,NA,NA,NA,DHS,3010018-028,LA BONITA PARK WELL,2019
3010018-028,NA,PFUNDCA,2019-05-15,,<,UNK,33.9313571000009,-117.957952000001,MUNICIPAL,NA,NA,NA,DHS,3010018-028,LA BONITA PARK WELL,2019
3010001-063,NA,PFNA,2019-04-09,,,UNK,33.815463900001,-117.957952000001,MUNICIPAL,NA,NA,NA,DHS,3010001-063,WELL 053 082,2019
3000618-001,NA,PFHA,2019-04-23,,,UNK,33.699570700001,-117.997568000001,MUNICIPAL,NA,0,15,DHS,3000618-001,WELL 01,2019
3000618-001,NA,PFHPA,2019-04-23,,,UNK,33.699570700001,-117.997568000001,MUNICIPAL,NA,0,15,DHS,3000618-001,WELL 01,2019
3000618-001,NA,PFTRIDA,2019-04-23,,,UNK,33.699570700001,-117.997568000001,MUNICIPAL,NA,0,15,DHS,3000618-001,WELL 01,2019
L10004560081-LEACHATE,0.36,PFOA,2017-08-23,UG/L,=,50,33.933322,-117.838229,MONITORING,NA,NA,NA,EDF,LEACHATE,LEACHATE,2017
