,WELL ID,RESULTS,CHEMICAL,DATE,UNITS,QUALIFER,RL,APPROXIMATE LATITUDE,APPROXIMATE LONGITUDE,WELL TYPE,WELL DEPTH (FT),TOP OF SCREEN (FT),SCREEN LENGTH (FT),SOURCE,SOURCE NAME,OTHER NAMES,YEAR,STATION,LATITUDE,LONGITUDE,ELEVATION,PRCP,TAVG,TMAX,TMIN
11,3010001-058,,PFTRIDA,2019-04-09,,,UNK,33.815463900001,-117.997568000001,MUNICIPAL,,,,DHS,3010001-058,WELL 051 059,2019,US1CAOR0061,33.8295,-118.04700000000001,14.6,0.0,,,
0,3010001-086,,PFHPA,2019-04-09,,,UNK,33.844437200001,-117.95795200000099,MUNICIPAL,,,,DHS,3010001-086,WELL 48,2019,USW00003166,33.87194,-117.97888999999999,29.3,0.0,,79.0,61.0
1,3010001-086,0.0074,PFOA,2019-04-09,UG/L,,UNK,33.844437200001,-117.95795200000099,MUNICIPAL,,,,DHS,3010001-086,WELL 48,2019,USW00003166,33.87194,-117.97888999999999,29.3,0.0,,79.0,61.0
2,3010001-086,,PFTEDA,2019-04-09,,,UNK,33.844437200001,-117.95795200000099,MUNICIPAL,,,,DHS,3010001-086,WELL 48,2019,USW00003166,33.87194,-117.97888999999999,29.3,0.0,,79.0,61.0
3,3010001-086,,PFDOA,2019-04-09,,,UNK,33.844437200001,-117.95795200000099,MUNICIPAL,,,,DHS,3010001-086,WELL 48,2019,USW00003166,33.87194,-117.97888999999999,29.3,0.0,,79.0,61.0
4,3010001-086,,PFHXSA,2019-04-09,,,UNK,33.844437200001,-117.95795200000099,MUNICIPAL,,,,DHS,3010001-086,WELL 48,2019,USW00003166,33.87194,-117.97888999999999,29.3,0.0,,79.0,61.0
5,3010001-086,,PFNA,2019-04-09,,,UNK,33.844437200001,-117.95795200000099,MUNICIPAL,,,,DHS,3010001-086,WELL 48,2019,USW00003166,33.87194,-117.97888999999999,29.3,0.0,,79.0,61.0
6,3010001-086,,PFBSA,2019-04-09,,,UNK,33.844437200001,-117.95795200000099,MUNICIPAL,,,,DHS,3010001-086,WELL 48,2019,USW00003166,33.87194,-117.97888999999999,29.3,0.0,,79.0,61.0
7,3010001-086,,PFOS,2019-04-09,,,UNK,33.844437200001,-117.95795200000099,MUNICIPAL,,,,DHS,3010001-086,WELL 48,2019,USW00003166,33.87194,-117.97888999999999,29.3,0.0,,79.0,61.0
8,3010001-086,,PFHA,2019-04-09,,,UNK,33.844437200001,-117.95795200000099,MUNICIPAL,,,,DHS,3010001-086,WELL 48,2019,USW00003166,33.87194,-117.97888999999999,29.3,0.0,,79.0,61.0
9,3010001-086,,PFUNDCA,2019-04-09,,,UNK,33.844437200001,-117.95795200000099,MUNICIPAL,,,,DHS,3010001-086,WELL 48,2019,USW00003166,33.87194,-117.97888999999999,29.3,0.0,,79.0,61.0
10,3010001-086,,PFTRIDA,2019-04-09,,,UNK,33.844437200001,-117.95795200000099,MUNICIPAL,,,,DHS,3010001-086,WELL 48,2019,USW00003166,33.87194,-117.97888999999999,29.3,0.0,,79.0,61.0
11,3010001-086,,PFNDCA,2019-04-09,,,UNK,33.844437200001,-117.95795200000099,MUNICIPAL,,,,DHS,3010001-086,WELL 48,2019,USW00003166,33.87194,-117.97888999999999,29.3,0.0,,79.0,61.0
0,3010001-032,,PFDOA,2019-04-09,,,UNK,33.815463900001,-117.997568000001,MUNICIPAL,,,,DHS,3010001-032,WELL 039 076 - STANDBY SINCE 12-12-07,2019,US1CAOR0061,33.8295,-118.04700000000001,14.6,0.0,,,
1,3010001-032,,PFTEDA,2019-04-09,,,UNK,33.815463900001,-117.997568000001,MUNICIPAL,,,,DHS,3010001-032,WELL 039 076 - STANDBY SINCE 12-12-07,2019,US1CAOR0061,33.8295,-118.04700000000001,14.6,0.0,,,
2,3010001-032,,PFHXSA,2019-04-09,,,UNK,33.815463900001,-117.997568000001,MUNICIPAL,,,,DHS,3010001-032,WELL 039 076 - STANDBY SINCE 12-12-07,2019,US1CAOR0061,33.8295,-118.04700000000001,14.6,0.0,,,
3,3010001-032,,PFNA,2019-04-09,,,UNK,33.815463900001,-117.997568000001,MUNICIPAL,,,,DHS,3010001-032,WELL 039 076 - STANDBY SINCE 12-12-07,2019,US1CAOR0061,33.8295,-118.04700000000001,14.6,0.0,,,
4,3010001-032,,PFHPA,2019-04-09,,,UNK,33.815463900001,-117.997568000001,MUNICIPAL,,,,DHS,3010001-032,WELL 039 076 - STANDBY SINCE 12-12-07,2019,US1CAOR0061,33.8295,-118.04700000000001,14.6,0.0,,,
5,3010001-032,,PFNDCA,2019-04-09,,,UNK,33.815463900001,-117.997568000001,MUNICIPAL,,,,DHS,3010001-032,WELL 039 076 - STANDBY SINCE 12-12-07,2019,US1CAOR0061,33.8295,-118.04700000000001,14.6,0.0,,,
6,3010001-032,,PFOS,2019-04-09,,,UNK,33.815463900001,-117.997568000001,MUNICIPAL,,,,DHS,3010001-032,WELL 039 076 - STANDBY SINCE 12-12-07,2019,US1CAOR0061,33.8295,-118.04700000000001,14.6,0.0,,,
7,3010001-032,,PFTRIDA,2019-04-09,,,UNK,33.815463900001,-117.997568000001,MUNICIPAL,,,,DHS,3010001-032,WELL 039 076 - STANDBY SINCE 12-12-07,2019,US1CAOR0061,33.8295,-118.04700000000001,14.6,0.0,,,
8,3010001-032,,PFBSA,2019-04-09,,,UNK,33.815463900001,-117.997568000001,MUNICIPAL,,,,DHS,3010001-032,WELL 039 076 - STANDBY SINCE 12-12-07,2019,US1CAOR0061,33.8295,-118.04700000000001,14.6,0.0,,,
9,3010001-032,0.0057,PFOA,2019-04-09,UG/L,,UNK,33.815463900001,-117.997568000001,MUNICIPAL,,,,DHS,3010001-032,WELL 039 076 - STANDBY SINCE 12-12-07,2019,US1CAOR0061,33.8295,-118.04700000000001,14.6,0.0,,,
10,3010001-032,,PFHA,2019-04-09,,,UNK,33.815463900001,-117.997568000001,MUNICIPAL,,,,DHS,3010001-032,WELL 039 076 - STANDBY SINCE 12-12-07,2019,US1CAOR0061,33.8295,-118.04700000000001,14.6,0.0,,,
11,3010001-032,,PFUNDCA,2019-04-09,,,UNK,33.815463900001,-117.997568000001,MUNICIPAL,,,,DHS,3010001-032,WELL 039 076 - STANDBY SINCE 12-12-07,2019,US1CAOR0061,33.8295,-118.04700000000001,14.6,0.0,,,
0,L10003191714-BC-1A,,PFNA,2017-08-29,,ND,50,33.7112247,-117.7087669,MONITORING,,27.0,30.0,EDF,BC-1A,BC-1A,2017,USC00044303,33.72,-117.723,164.6,0.0,,99.0,66.0
1,L10003191714-BC-1A,0.0,PFOSA,2017-08-29,UG/L,ND,50,33.7112247,-117.7087669,MONITORING,,27.0,30.0,EDF,BC-1A,BC-1A,2017,USC00044303,33.72,-117.723,164.6,0.0,,99.0,66.0
2,L10003191714-BC-1A,,PFTRIDA,2017-08-29,,ND,50,33.7112247,-117.7087669,MONITORING,,27.0,30.0,EDF,BC-1A,BC-1A,2017,USC00044303,33.72,-117.723,164.6,0.0,,99.0,66.0
3,L10003191714-BC-1A,,PFTEDA,2017-08-29,,ND,50,33.7112247,-117.7087669,MONITORING,,27.0,30.0,EDF,BC-1A,BC-1A,2017,USC00044303,33.72,-117.723,164.6,0.0,,99.0,66.0
4,L10003191714-BC-1A,,PFHPA,2017-08-29,,ND,50,33.7112247,-117.7087669,MONITORING,,27.0,30.0,EDF,BC-1A,BC-1A,2017,USC00044303,33.72,-117.723,164.6,0.0,,99.0,66.0
5,L10003191714-BC-1A,,PFDOA,2017-08-29,,ND,50,33.7112247,-117.7087669,MONITORING,,27.0,30.0,EDF,BC-1A,BC-1A,2017,USC00044303,33.72,-117.723,164.6,0.0,,99.0,66.0
6,L10003191714-BC-1A,,PFUNDCA,2017-08-29,,ND,50,33.7112247,-117.7087669,MONITORING,,27.0,30.0,EDF,BC-1A,BC-1A,2017,USC00044303,33.72,-117.723,164.6,0.0,,99.0,66.0
7,L10003191714-BC-1A,,PFHA,2017-08-29,,ND,50,33.7112247,-117.7087669,MONITORING,,27.0,30.0,EDF,BC-1A,BC-1A,2017,USC00044303,33.72,-117.723,164.6,0.0,,99.0,66.0
8,L10003191714-BC-1A,,PFNDCA,2017-08-29,,ND,50,33.7112247,-117.7087669,MONITORING,,27.0,30.0,EDF,BC-1A,BC-1A,2017,USC00044303,33.72,-117.723,164.6,0.0,,99.0,66.0
9,L10003191714-BC-1A,0.0,PFOA,2017-08-29,UG/L,ND,50,33.7112247,-117.7087669,MONITORING,,27.0,30.0,EDF,BC-1A,BC-1A,2017,USC00044303,33.72,-117.723,164.6,0.0,,99.0,66.0
0,L10003191714-BC-16,,PFUNDCA,2017-08-29,,ND,1,33.70888171,-117.7098716,MONITORING,,51.9,33.7,EDF,BC-16,BC-16,2017,USC00044303,33.72,-117.723,164.6,0.0,,99.0,66.0
1,L10003191714-BC-16,0.0,PFOSA,2017-08-29,UG/L,ND,1,33.70888171,-117.7098716,MONITORING,,51.9,33.7,EDF,BC-16,BC-16,2017,USC00044303,33.72,-117.723,164.6,0.0,,99.0,66.0
2,L10003191714-BC-16,,PFNA,2017-08-29,,ND,1,33.70888171,-117.7098716,MONITORING,,51.9,33.7,EDF,BC-16,BC-16,2017,USC00044303,33.72,-117.723,164.6,0.0,,99.0,66.0
3,L10003191714-BC-16,,PFNDCA,2017-08-29,,ND,1,33.70888171,-117.7098716,MONITORING,,51.9,33.7,EDF,BC-16,BC-16,2017,USC00044303,33.72,-117.723,164.6,0.0,,99.0,66.0
4,L10003191714-BC-16,,PFHA,2017-08-29,,ND,1,33.70888171,-117.7098716,MONITORING,,51.9,33.7,EDF,BC-16,BC-16,2017,USC00044303,33.72,-117.723,164.6,0.0,,99.0,66.0
5,L10003191714-BC-16,,PFHPA,2017-08-29,,ND,1,33.70888171,-117.7098716,MONITORING,,51.9,33.7,EDF,BC-16,BC-16,2017,USC00044303,33.72,-117.723,164.6,0.0,,99.0,66.0
6,L10003191714-BC-16,0.0,PFOA,2017-08-29,UG/L,ND,1,33.70888171,-117.7098716,MONITORING,,51.9,33.7,EDF,BC-16,BC-16,2017,USC00044303,33.72,-117.723,164.6,0.0,,99.0,66.0
7,L10003191714-BC-16,,PFDOA,2017-08-29,,ND,1,33.70888171,-117.7098716,MONITORING,,51.9,33.7,EDF,BC-16,BC-16,2017,USC00044303,33.72,-117.723,164.6,0.0,,99.0,66.0
8,L10003191714-BC-16,,PFTRIDA,2017-08-29,,ND,1,33.70888171,-117.7098716,MONITORING,,51.9,33.7,EDF,BC-16,BC-16,2017,USC00044303,33.72,-117.723,164.6,0.0,,99.0,66.0
9,L10003191714-BC-16,,PFTEDA,2017-08-29,,ND,1,33.70888171,-117.7098716,MONITORING,,51.9,33.7,EDF,BC-16,BC-16,2017,USC00044303,33.72,-117.723,164.6,0.0,,99.0,66.0
0,L10003191714-CONDENSATE,,PFHA,2017-08-29,,=,50,33.71363579999999,-117.7093278,MONITORING,,,,EDF,CONDENSATE,CONDENSATE,2017,USC00044303,33.72,-117.723,164.6,0.0,,99.0,66.0
1,L10003191714-CONDENSATE,,PFTEDA,2017-08-29,,ND,50,33.71363579999999,-117.7093278,MONITORING,,,,EDF,CONDENSATE,CONDENSATE,2017,USC00044303,33.72,-117.723,164.6,0.0,,99.0,66.0
2,L10003191714-CONDENSATE,,PFTRIDA,2017-08-29,,ND,50,33.71363579999999,-117.7093278,MONITORING,,,,EDF,CONDENSATE,CONDENSATE,2017,USC00044303,33.72,-117.723,164.6,0.0,,99.0,66.0
3,L10003191714-CONDENSATE,1.2,PFOA,2017-08-29,UG/L,=,50,33.71363579999999,-117.7093278,MONITORING,,,,EDF,CONDENSATE,CONDENSATE,2017,USC00044303,33.72,-117.723,164.6,0.0,,99.0,66.0
4,L10003191714-CONDENSATE,0.16,PFOSA,2017-08-29,UG/L,=,50,33.71363579999999,-117.7093278,MONITORING,,,,EDF,CONDENSATE,CONDENSATE,2017,USC00044303,33.72,-117.723,164.6,0.0,,99.0,66.0
5,L10003191714-CONDENSATE,,PFUNDCA,2017-08-29,,ND,50,33.71363579999999,-117.7093278,MONITORING,,,,EDF,CONDENSATE,CONDENSATE,2017,USC00044303,33.72,-117.723,164.6,0.0,,99.0,66.0
6,L10003191714-CONDENSATE,,PFNA,2017-08-29,,=,50,33.71363579999999,-117.7093278,MONITORING,,,,EDF,CONDENSATE,CONDENSATE,2017,USC00044303,33.72,-117.723,164.6,0.0,,99.0,66.0
7,L10003191714-CONDENSATE,,PFNDCA,2017-08-29,,=,50,33.71363579999999,-117.7093278,MONITORING,,,,EDF,CONDENSATE,CONDENSATE,2017,USC00044303,33.72,-117.723,164.6,0.0,,99.0,66.0
8,L10003191714-CONDENSATE,0.0,PFOSA,2017-08-29,UG/L,ND,50,33.71363579999999,-117.7093278,MONITORING,,,,EDF,CONDENSATE,CONDENSATE,2017,USC00044303,33.72,-117.723,164.6,0.0,,99.0,66.0
9,L10003191714-CONDENSATE,,PFDOA,2017-08-29,,ND,50,33.71363579999999,-117.7093278,MONITORING,,,,EDF,CONDENSATE,CONDENSATE,2017,USC00044303,33.72,-117.723,164.6,0.0,,99.0,66.0
10,L10003191714-CONDENSATE,,PFHPA,2017-08-29,,=,50,33.71363579999999,-117.7093278,MONITORING,,,,EDF,CONDENSATE,CONDENSATE,2017,USC00044303,33.72,-117.723,164.6,0.0,,99.0,66.0
0,3010037-006,,PFOS,2019-04-04,,,UNK,33.873410500001,-117.83910400000099,MUNICIPAL,,,,DHS,3010037-006,WELL 10,2019,USC00040192,33.8647,-117.8425,71.6,0.0,,69.0,57.0
1,3010037-006,,PFTEDA,2019-04-04,,,UNK,33.873410500001,-117.83910400000099,MUNICIPAL,,,,DHS,3010037-006,WELL 10,2019,USC00040192,33.8647,-117.8425,71.6,0.0,,69.0,57.0
2,3010037-006,,PFHXSA,2019-04-04,,,UNK,33.873410500001,-117.83910400000099,MUNICIPAL,,,,DHS,3010037-006,WELL 10,2019,USC00040192,33.8647,-117.8425,71.6,0.0,,69.0,57.0
3,3010037-006,,PFHA,2019-04-04,,,UNK,33.873410500001,-117.83910400000099,MUNICIPAL,,,,DHS,3010037-006,WELL 10,2019,USC00040192,33.8647,-117.8425,71.6,0.0,,69.0,57.0
4,3010037-006,,PFTRIDA,2019-04-04,,,UNK,33.873410500001,-117.83910400000099,MUNICIPAL,,,,DHS,3010037-006,WELL 10,2019,USC00040192,33.8647,-117.8425,71.6,0.0,,69.0,57.0
5,3010037-006,,PFUNDCA,2019-04-04,,,UNK,33.873410500001,-117.83910400000099,MUNICIPAL,,,,DHS,3010037-006,WELL 10,2019,USC00040192,33.8647,-117.8425,71.6,0.0,,69.0,57.0
6,3010037-006,,PFDOA,2019-04-04,,,UNK,33.873410500001,-117.83910400000099,MUNICIPAL,,,,DHS,3010037-006,WELL 10,2019,USC00040192,33.8647,-117.8425,71.6,0.0,,69.0,57.0
7,3010037-006,,PFNA,2019-04-04,,,UNK,33.873410500001,-117.83910400000099,MUNICIPAL,,,,DHS,3010037-006,WELL 10,2019,USC00040192,33.8647,-117.8425,71.6,0.0,,69.0,57.0
8,3010037-006,,PFHPA,2019-04-04,,,UNK,33.873410500001,-117.83910400000099,MUNICIPAL,,,,DHS,3010037-006,WELL 10,2019,USC00040192,33.8647,-117.8425,71.6,0.0,,69.0,57.0
9,3010037-006,,PFBSA,2019-04-04,,,UNK,33.873410500001,-117.83910400000099,MUNICIPAL,,,,DHS,3010037-006,WELL 10,2019,USC00040192,33.8647,-117.8425,71.6,0.0,,69.0,57.0
10,3010037-006,,PFNDCA,2019-04-04,,,UNK,33.873410500001,-117.83910400000099,MUNICIPAL,,,,DHS,3010037-006,WELL 10,2019,USC00040192,33.8647,-117.8425,71.6,0.0,,69.0,57.0
11,3010037-006,0.0218,PFOA,2019-04-04,UG/L,,UNK,33.873410500001,-117.83910400000099,MUNICIPAL,,,,DHS,3010037-006,WELL 10,2019,USC00040192,33.8647,-117.8425,71.6,0.0,,69.0,57.0
12,3010037-006,,PFNA,2019-05-08,,,UNK,33.873410500001,-117.83910400000099,MUNICIPAL,,,,DHS,3010037-006,WELL 10,2019,USC00040192,33.8647,-117.8425,71.6,0.0,,66.0,60.0
13,3010037-006,,PFBSA,2019-05-08,,,UNK,33.873410500001,-117.83910400000099,MUNICIPAL,,,,DHS,3010037-006,WELL 10,2019,USC00040192,33.8647,-117.8425,71.6,0.0,,66.0,60.0
14,3010037-006,,PFHA,2019-05-08,,,UNK,33.873410500001,-117.83910400000099,MUNICIPAL,,,,DHS,3010037-006,WELL 10,2019,USC00040192,33.8647,-117.8425,71.6,0.0,,66.0,60.0
15,3010037-006,,PFHXSA,2019-05-08,,,UNK,33.873410500001,-117.83910400000099,MUNICIPAL,,,,DHS,3010037-006,WELL 10,2019,USC00040192,33.8647,-117.8425,71.6,0.0,,66.0,60.0
16,3010037-006,0.0243,PFOA,2019-05-08,UG/L,,UNK,33.873410500001,-117.83910400000099,MUNICIPAL,,,,DHS,3010037-006,WELL 10,2019,USC00040192,33.8647,-117.8425,71.6,0.0,,66.0,60.0
17,3010037-006,,PFNDCA,2019-05-08,,,UNK,33.873410500001,-117.83910400000099,MUNICIPAL,,,,DHS,3010037-006,WELL 10,2019,USC00040192,33.8647,-117.8425,71.6,0.0,,66.0,60.0
18,3010037-006,,PFHPA,2019-05-08,,,UNK,33.873410500001,-117.83910400000099,MUNICIPAL,,,,DHS,3010037-006,WELL 10,2019,USC00040192,33.8647,-117.8425,71.6,0.0,,66.0,60.0
19,3010037-006,,PFDOA,2019-05-08,,,UNK,33.873410500001,-117.83910400000099,MUNICIPAL,,,,DHS,3010037-006,WELL 10,2019,USC00040192,33.8647,-117.8425,71.6,0.0,,66.0,60.0
20,3010037-006,,PFTEDA,2019-05-08,,,UNK,33.873410500001,-117.83910400000099,MUNICIPAL,,,,DHS,3010037-006,WELL 10,2019,USC00040192,33.8647,-117.8425,71.6,0.0,,66.0,60.0
21,3010037-006,,PFTRIDA,2019-05-08,,,UNK,33.873410500001,-117.83910400000099,MUNICIPAL,,,,DHS,3010037-006,WELL 10,2019,USC00040192,33.8647,-117.8425,71.6,0.0,,66.0,60.0
22,3010037-006,,PFUNDCA,2019-05-08,,,UNK,33.873410500001,-117.83910400000099,MUNICIPAL,,,,DHS,3010037-006,WELL 10,2019,USC00040192,33.8647,-117.8425,71.6,0.0,,66.0,60.0
23,3010037-006,,PFOS,2019-05-08,,,UNK,33.873410500001,-117.83910400000099,MUNICIPAL,,,,DHS,3010037-006,WELL 10,2019,USC00040192,33.8647,-117.8425,71.6,0.0,,66.0,60.0
24,3010037-006,,PFOS,2017-10-04,,,UNK,33.873410500001,-117.83910400000099,MUNICIPAL,,,,DHS,3010037-006,WELL 10,2017,USC00040192,33.8647,-117.8425,71.6,0.0,,85.0,58.0
25,3010037-006,0.026000000000000002,PFOA,2017-10-04,UG/L,,UNK,33.873410500001,-117.83910400000099,MUNICIPAL,,,,DHS,3010037-006,WELL 10,2017,USC00040192,33.8647,-117.8425,71.6,0.0,,85.0,58.0
26,3010037-006,0.0254,PFOA,2018-02-05,UG/L,,UNK,33.873410500001,-117.83910400000099,MUNICIPAL,,,,DHS,3010037-006,WELL 10,2018,USC00040192,33.8647,-117.8425,71.6,0.0,,81.0,53.0
27,3010037-006,,PFOS,2018-02-05,,,UNK,33.873410500001,-117.83910400000099,MUNICIPAL,,,,DHS,3010037-006,WELL 10,2018,USC00040192,33.8647,-117.8425,71.6,0.0,,81.0,53.0
28,3010037-006,0.0228,PFOA,2018-07-11,UG/L,,UNK,33.873410500001,-117.83910400000099,MUNICIPAL,,,,DHS,3010037-006,WELL 10,2018,USC00040192,33.8647,-117.8425,71.6,0.0,,91.0,70.0
29,3010037-006,,PFOS,2018-07-11,,,UNK,33.873410500001,-117.83910400000099,MUNICIPAL,,,,DHS,3010037-006,WELL 10,2018,USC00040192,33.8647,-117.8425,71.6,0.0,,91.0,70.0
30,3010037-006,0.0241,PFOA,2018-04-25,UG/L,,UNK,33.873410500001,-117.83910400000099,MUNICIPAL,,,,DHS,3010037-006,WELL 10,2018,USC00040192,33.8647,-117.8425,71.6,0.0,,78.0,56.0
31,3010037-006,,PFOS,2018-04-25,,,UNK,33.873410500001,-117.83910400000099,MUNICIPAL,,,,DHS,3010037-006,WELL 10,2018,USC00040192,33.8647,-117.8425,71.6,0.0,,78.0,56.0
0,3010001-062,0.0126,PFOA,2019-04-10,UG/L,,UNK,33.844437200001,-117.878720000001,MUNICIPAL,,,,DHS,3010001-062,WELL 045 083,2019,USC00040192,33.8647,-117.8425,71.6,0.0,,79.0,56.0
1,3010001-062,,PFTEDA,2019-04-10,,,UNK,33.844437200001,-117.878720000001,MUNICIPAL,,,,DHS,3010001-062,WELL 045 083,2019,USC00040192,33.8647,-117.8425,71.6,0.0,,79.0,56.0
2,3010001-062,,PFTRIDA,2019-04-10,,,UNK,33.844437200001,-117.878720000001,MUNICIPAL,,,,DHS,3010001-062,WELL 045 083,2019,USC00040192,33.8647,-117.8425,71.6,0.0,,79.0,56.0
3,3010001-062,,PFNDCA,2019-04-10,,,UNK,33.844437200001,-117.878720000001,MUNICIPAL,,,,DHS,3010001-062,WELL 045 083,2019,USC00040192,33.8647,-117.8425,71.6,0.0,,79.0,56.0
4,3010001-062,,PFHPA,2019-04-10,,,UNK,33.844437200001,-117.878720000001,MUNICIPAL,,,,DHS,3010001-062,WELL 045 083,2019,USC00040192,33.8647,-117.8425,71.6,0.0,,79.0,56.0
5,3010001-062,,PFNA,2019-04-10,,,UNK,33.844437200001,-117.878720000001,MUNICIPAL,,,,DHS,3010001-062,WELL 045 083,2019,USC00040192,33.8647,-117.8425,71.6,0.0,,79.0,56.0
6,3010001-062,,PFHA,2019-04-10,,,UNK,33.844437200001,-117.878720000001,MUNICIPAL,,,,DHS,3010001-062,WELL 045 083,2019,USC00040192,33.8647,-117.8425,71.6,0.0,,79.0,56.0
7,3010001-062,,PFBSA,2019-04-10,,,UNK,33.844437200001,-117.878720000001,MUNICIPAL,,,,DHS,3010001-062,WELL 045 083,2019,USC00040192,33.8647,-117.8425,71.6,0.0,,79.0,56.0
8,3010001-062,,PFHXSA,2019-04-10,,,UNK,33.844437200001,-117.878720000001,MUNICIPAL,,,,DHS,3010001-062,WELL 045 083,2019,USC00040192,33.8647,-117.8425,71.6,0.0,,79.0,56.0
9,3010001-062,,PFOS,2019-04-10,,,UNK,33.844437200001,-117.878720000001,MUNICIPAL,,,,DHS,3010001-062,WELL 045 083,2019,USC00040192,33.8647,-117.8425,71.6,0.0,,79.0,56.0
10,3010001-062,,PFUNDCA,2019-04-10,,,UNK,33.844437200001,-117.878720000001,MUNICIPAL,,,,DHS,3010001-062,WELL 045 083,2019,USC00040192,33.8647,-117.8425,71.6,0.0,,79.0,56.0
11,3010001-062,,PFDOA,2019-04-10,,,UNK,33.844437200001,-117.878720000001,MUNICIPAL,,,,DHS,3010001-062,WELL 045 083,2019,USC00040192,33.8647,-117.8425,71.6,0.0,,79.0,56.0
0,3000618-001,,PFHXSA,2019-04-23,,,UNK,33.699570700001004,-117.997568000001,MUNICIPAL,,0.0,15.0,DHS,3000618-001,WELL 01,2019,US1CAOR0043,33.6852,-117.9743,4.0,0.0,,,
1,3000618-001,,PFNDCA,2019-04-23,,,UNK,33.699570700001004,-117.997568000001,MUNICIPAL,,0.0,15.0,DHS,3000618-001,WELL 01,2019,US1CAOR0043,33.6852,-117.9743,4.0,0.0,,,
2,3000618-001,,PFBSA,2019-04-23,,,UNK,33.699570700001004,-117.997568000001,MUNICIPAL,,0.0,15.0,DHS,3000618-001,WELL 01,2019,US1CAOR0043,33.6852,-117.9743,4.0,0.0,,,
3,3000618-001,0.0,PFOA,2019-04-23,UG/L,,UNK,33.699570700001004,-117.997568000001,MUNICIPAL,,0.0,15.0,DHS,3000618-001,WELL 01,2019,US1CAOR0043,33.6852,-117.9743,4.0,0.0,,,
4,3000618-001,,PFOS,2019-04-23,,,UNK,33.699570700001004,-117.997568000001,MUNICIPAL,,0.0,15.0,DHS,3000618-001,WELL 01,2019,US1CAOR0043,33.6852,-117.9743,4.0,0.0,,,
5,3000618-001,,PFTEDA,2019-04-23,,,UNK,33.699570700001004,-117.997568000001,MUNICIPAL,,0.0,15.0,DHS,3000618-001,WELL 01,2019,US1CAOR0043,33.6852,-117.9743,4.0,0.0,,,
6,3000618-001,,PFUNDCA,2019-04-23,,,UNK,33.699570700001004,-117.997568000001,MUNICIPAL,,0.0,15.0,DHS,3000618-001,WELL 01,2019,US1CAOR0043,33.6852,-117.9743,4.0,0.0,,,
7,3000618-001,,PFDOA,2019-04-23,,,UNK,33.699570700001004,-117.997568000001,MUNICIPAL,,0.0,15.0,DHS,3000618-001,WELL 01,2019,US1CAOR0043,33.6852,-117.9743,4.0,0.0,,,
8,3000618-001,,PFHA,2019-04-23,,,UNK,33.699570700001004,-117.997568000001,MUNICIPAL,,0.0,15.0,DHS,3000618-001,WELL 01,2019,US1CAOR0043,33.6852,-117.9743,4.0,0.0,,,
9,3000618-001,,PFHPA,2019-04-23,,,UNK,33.699570700001004,-117.997568000001,MUNICIPAL,,0.0,15.0,DHS,3000618-001,WELL 01,2019,US1CAOR0043,33.6852,-117.9743,4.0,0.0,,,
10,3000618-001,,PFTRIDA,2019-04-23,,,UNK,33.699570700001004,-117.997568000001,MUNICIPAL,,0.0,15.0,DHS,3000618-001,WELL 01,2019,US1CAOR0043,33.6852,-117.9743,4.0,0.0,,,
11,3000618-001,,PFNA,2019-04-23,,,UNK,33.699570700001004,-117.997568000001,MUNICIPAL,,0.0,15.0,DHS,3000618-001,WELL 01,2019,US1CAOR0043,33.6852,-117.9743,4.0,0.0,,,
0,3010068-002,,PFDOA,2019-04-23,,,UNK,33.786490600001,-117.83910400000099,MUNICIPAL,,,,DHS,3010068-002,WEST WELL,2019,US1CAOR0042,33.7655,-117.8878,33.5,0.0,,,
1,3010068-002,,PFNDCA,2019-04-23,,,UNK,33.786490600001,-117.83910400000099,MUNICIPAL,,,,DHS,3010068-002,WEST WELL,2019,US1CAOR0042,33.7655,-117.8878,33.5,0.0,,,
2,3010068-002,0.0217,PFOA,2019-04-23,UG/L,,UNK,33.786490600001,-117.83910400000099,MUNICIPAL,,,,DHS,3010068-002,WEST WELL,2019,US1CAOR0042,33.7655,-117.8878,33.5,0.0,,,
3,3010068-002,,PFOS,2019-04-23,,,UNK,33.786490600001,-117.83910400000099,MUNICIPAL,,,,DHS,3010068-002,WEST WELL,2019,US1CAOR0042,33.7655,-117.8878,33.5,0.0,,,
4,3010068-002,,PFBSA,2019-04-23,,,UNK,33.786490600001,-117.83910400000099,MUNICIPAL,,,,DHS,3010068-002,WEST WELL,2019,US1CAOR0042,33.7655,-117.8878,33.5,0.0,,,
5,3010068-002,,PFUNDCA,2019-04-23,,,UNK,33.786490600001,-117.83910400000099,MUNICIPAL,,,,DHS,3010068-002,WEST WELL,2019,US1CAOR0042,33.7655,-117.8878,33.5,0.0,,,
6,3010068-002,,PFHA,2019-04-23,,,UNK,33.786490600001,-117.83910400000099,MUNICIPAL,,,,DHS,3010068-002,WEST WELL,2019,US1CAOR0042,33.7655,-117.8878,33.5,0.0,,,
7,3010068-002,,PFTEDA,2019-04-23,,,UNK,33.786490600001,-117.83910400000099,MUNICIPAL,,,,DHS,3010068-002,WEST WELL,2019,US1CAOR0042,33.7655,-117.8878,33.5,0.0,,,
8,3010068-002,,PFHPA,2019-04-23,,,UNK,33.786490600001,-117.83910400000099,MUNICIPAL,,,,DHS,3010068-002,WEST WELL,2019,US1CAOR0042,33.7655,-117.8878,33.5,0.0,,,
